timestamp,total_memory,used_memory,free_memory
2024-05-18 20:03:54,120734,854,119603
2024-05-18 20:03:59,120734,1727,118727
2024-05-18 20:04:04,120734,2131,118323
2024-05-18 20:04:09,120734,2401,118052
2024-05-18 20:04:14,120734,2755,117698
2024-05-18 20:04:19,120734,3140,117314
2024-05-18 20:04:24,120734,19710,100743
2024-05-18 20:04:29,120734,31505,88949
2024-05-18 20:04:34,120734,36704,83750
2024-05-18 20:04:39,120734,38826,81628
2024-05-18 20:04:44,120734,39071,81382
2024-05-18 20:04:49,120734,39060,81394
2024-05-18 20:04:54,120734,41095,79358
2024-05-18 20:04:59,120734,49922,70531
2024-05-18 20:05:04,120734,50731,69723
2024-05-18 20:05:09,120734,51581,68872
2024-05-18 20:05:14,120734,52398,68055
2024-05-18 20:05:19,120734,53230,67223
2024-05-18 20:05:24,120734,54448,66005
2024-05-18 20:05:29,120734,55988,64465
2024-05-18 20:05:34,120734,55982,64472
2024-05-18 20:05:39,120734,55975,64478
2024-05-18 20:05:44,120734,56222,64231
2024-05-18 20:05:49,120734,57052,63401
2024-05-18 20:05:54,120734,58093,62360
2024-05-18 20:05:59,120734,58107,62346
2024-05-18 20:06:04,120734,59153,61300
2024-05-18 20:06:09,120734,60854,59599
2024-05-18 20:06:14,120734,60859,59594
2024-05-18 20:06:19,120734,60857,59596
2024-05-18 20:06:24,120734,60856,59597
2024-05-18 20:06:29,120734,67059,53394
2024-05-18 20:06:34,120734,72693,47760
2024-05-18 20:06:39,120734,76987,43466
2024-05-18 20:06:44,120734,78731,41722
2024-05-18 20:06:49,120734,80389,40064
2024-05-18 20:06:54,120734,80890,39562
2024-05-18 20:06:59,120734,80884,39569
2024-05-18 20:07:04,120734,80879,39574
2024-05-18 20:07:09,120734,80876,39577
2024-05-18 20:07:14,120734,80876,39577
2024-05-18 20:07:19,120734,80877,39576
2024-05-18 20:07:24,120734,80880,39573
2024-05-18 20:07:29,120734,80873,39580
2024-05-18 20:07:34,120734,80878,39575
2024-05-18 20:07:39,120734,80880,39573
2024-05-18 20:07:44,120734,83565,36887
2024-05-18 20:07:49,120734,85009,35444
2024-05-18 20:07:54,120734,85017,35436
2024-05-18 20:07:59,120734,85015,35437
2024-05-18 20:08:04,120734,86877,33576
2024-05-18 20:08:09,120734,86870,33582
2024-05-18 20:08:14,120734,86875,33577
2024-05-18 20:08:19,120734,86876,33577
2024-05-18 20:08:24,120734,86875,33578
2024-05-18 20:08:29,120734,86870,33582
2024-05-18 20:08:34,120734,86875,33578
2024-05-18 20:08:39,120734,86874,33579
2024-05-18 20:08:44,120734,86867,33586
2024-05-18 20:08:49,120734,86866,33587
2024-05-18 20:08:54,120734,86872,33578
2024-05-18 20:08:59,120734,86893,33557
2024-05-18 20:09:04,120734,86892,33558
2024-05-18 20:09:09,120734,87030,33420
2024-05-18 20:09:14,120734,87028,33422
2024-05-18 20:09:19,120734,87030,33420
2024-05-18 20:09:24,120734,87051,33399
2024-05-18 20:09:29,120734,87409,33041
2024-05-18 20:09:34,120734,87417,33033
2024-05-18 20:09:39,120734,87417,33033
2024-05-18 20:09:44,120734,87422,33028
2024-05-18 20:09:49,120734,87924,32526
2024-05-18 20:09:54,120734,88510,31940
2024-05-18 20:09:59,120734,88499,31950
2024-05-18 20:10:04,120734,88501,31949
2024-05-18 20:10:09,120734,88506,31943
2024-05-18 20:10:14,120734,88490,31960
2024-05-18 20:10:19,120734,88496,31953
