timestamp,total_memory,used_memory,free_memory
2024-03-30 06:36:20,60258,973,58501
2024-03-30 06:36:25,60258,5232,54241
2024-03-30 06:36:30,60258,23776,35697
2024-03-30 06:36:35,60258,45367,14106
2024-03-30 06:36:43,60258,59062,473
2024-03-30 06:36:50,60258,59173,364
2024-03-30 06:36:55,60258,59088,451
2024-03-30 06:37:00,60258,59008,532
2024-03-30 06:37:05,60258,58919,632
2024-03-30 06:37:11,60258,58740,805
2024-03-30 06:37:16,60258,58984,545
2024-03-30 06:37:21,60258,58891,638
2024-03-30 06:37:26,60258,59092,434
2024-03-30 06:37:31,60258,58992,530
2024-03-30 06:37:37,60258,59028,492
2024-03-30 06:37:42,60258,59167,348
2024-03-30 06:37:47,60258,59141,369
2024-03-30 06:37:54,60258,59201,306
2024-03-30 06:38:00,60258,59104,397
2024-03-30 06:38:05,60258,59097,405
2024-03-30 06:38:10,60258,59091,402
2024-03-30 06:38:15,60258,59121,369
2024-03-30 06:38:20,60258,59095,391
2024-03-30 06:38:27,60258,59035,445
2024-03-30 06:38:33,60258,59163,310
2024-03-30 06:38:38,60258,59013,456
2024-03-30 06:38:44,60258,59093,375
2024-03-30 06:38:49,60258,59085,373
2024-03-30 06:38:55,60258,59148,310
2024-03-30 06:39:01,60258,59131,316
2024-03-30 06:39:06,60258,59082,363
2024-03-30 06:39:11,60258,59020,421
2024-03-30 06:39:16,60258,59013,415
2024-03-30 06:39:21,60258,59057,382
2024-03-30 06:39:26,60258,59089,339
2024-03-30 06:39:36,60258,59114,315
2024-03-30 06:39:42,60258,59048,371
2024-03-30 06:39:48,60258,59098,312
2024-03-30 06:39:53,60258,59060,342
2024-03-30 06:39:58,60258,59074,332
2024-03-30 06:40:03,60258,59062,346
2024-03-30 06:40:08,60258,59025,377
2024-03-30 06:40:13,60258,59076,319
2024-03-30 06:40:20,60258,59011,387
2024-03-30 06:40:25,60258,58984,404
2024-03-30 06:40:30,60258,59052,328
2024-03-30 06:40:35,60258,58972,410
2024-03-30 06:40:40,60258,59059,320
2024-03-30 06:40:45,60258,58949,430
2024-03-30 06:40:50,60258,59034,334
2024-03-30 06:40:55,60258,58897,468
2024-03-30 06:41:00,60258,59057,308
2024-03-30 06:41:05,60258,58919,449
2024-03-30 06:41:10,60258,59033,322
2024-03-30 06:41:15,60258,59037,326
2024-03-30 06:41:20,60258,58995,363
2024-03-30 06:41:25,60258,59039,312
2024-03-30 06:41:30,60258,59012,337
2024-03-30 06:41:36,60258,59008,340
2024-03-30 06:41:41,60258,59003,341
2024-03-30 06:41:46,60258,59026,318
2024-03-30 06:41:51,60258,58969,370
2024-03-30 06:41:56,60258,58923,411
2024-03-30 06:42:01,60258,58962,371
2024-03-30 06:42:06,60258,58878,451
2024-03-30 06:42:11,60258,58919,412
2024-03-30 06:42:16,60258,58961,359
2024-03-30 06:42:21,60258,58987,333
2024-03-30 06:42:26,60258,58941,378
2024-03-30 06:42:31,60258,58991,327
2024-03-30 06:42:37,60258,58936,377
2024-03-30 06:42:42,60258,58944,367
2024-03-30 06:42:47,60258,58990,317
2024-03-30 06:42:53,60258,58884,419
2024-03-30 06:42:58,60258,58848,449
2024-03-30 06:43:03,60258,58721,576
2024-03-30 06:43:08,60258,58720,576
2024-03-30 06:43:13,60258,58716,578
2024-03-30 06:43:18,60258,58716,578
2024-03-30 06:43:24,60258,58679,612
2024-03-30 06:43:29,60258,58701,588
2024-03-30 06:43:34,60258,58709,579
2024-03-30 06:43:40,60258,58693,591
2024-03-30 06:43:45,60258,58702,578
2024-03-30 06:43:50,60258,58699,579
2024-03-30 06:43:55,60258,58597,667
2024-03-30 06:44:00,60258,58677,592
2024-03-30 06:44:05,60258,58740,529
2024-03-30 06:44:10,60258,58650,607
2024-03-30 06:44:15,60258,58680,584
2024-03-30 06:44:20,60258,58678,584
2024-03-30 06:44:25,60258,58650,604
2024-03-30 06:44:30,60258,58666,590
2024-03-30 06:44:35,60258,58671,585
2024-03-30 06:44:40,60258,58666,581
2024-03-30 06:44:45,60258,58663,585
2024-03-30 06:44:50,60258,58653,589
2024-03-30 06:44:55,60258,58613,624
2024-03-30 06:45:00,60258,58657,582
2024-03-30 06:45:05,60258,58623,621
2024-03-30 06:45:10,60258,58643,589
2024-03-30 06:45:16,60258,58609,627
2024-03-30 06:45:21,60258,58653,583
2024-03-30 06:45:26,60258,58635,583
2024-03-30 06:45:31,60258,58613,613
2024-03-30 06:45:36,60258,58640,584
2024-03-30 06:45:41,60258,58639,583
2024-03-30 06:45:46,60258,58634,584
2024-03-30 06:45:51,60258,58637,581
2024-03-30 06:45:56,60258,58630,582
2024-03-30 06:46:01,60258,58631,580
2024-03-30 06:46:06,60258,58619,592
2024-03-30 06:46:11,60258,58899,315
2024-03-30 06:46:17,60258,58895,313
2024-03-30 06:46:22,60258,58853,359
2024-03-30 06:46:27,60258,58890,314
2024-03-30 06:46:32,60258,58883,321
2024-03-30 06:46:37,60258,58877,331
2024-03-30 06:46:42,60258,58881,323
2024-03-30 06:46:47,60258,58865,335
2024-03-30 06:46:52,60258,58825,369
2024-03-30 06:46:57,60258,58876,316
2024-03-30 06:47:02,60258,58861,327
2024-03-30 06:47:07,60258,58829,359
2024-03-30 06:47:12,60258,58740,447
2024-03-30 06:47:17,60258,58747,440
2024-03-30 06:47:22,60258,58847,337
2024-03-30 06:47:27,60258,58832,347
2024-03-30 06:47:32,60258,58864,312
2024-03-30 06:47:37,60258,58856,317
2024-03-30 06:47:43,60258,58853,319
2024-03-30 06:47:48,60258,58790,380
2024-03-30 06:47:53,60258,58810,356
2024-03-30 06:47:58,60258,58815,340
2024-03-30 06:48:03,60258,58844,313
2024-03-30 06:48:08,60258,58787,369
