timestamp,total_memory,used_memory,free_memory
2024-05-11 22:00:56,150884,618,147772
2024-05-11 22:01:01,150884,1486,146904
2024-05-11 22:01:06,150884,1843,146548
2024-05-11 22:01:11,150884,2202,146188
2024-05-11 22:01:16,150884,2539,145852
2024-05-11 22:01:21,150884,2914,145476
2024-05-11 22:01:26,150884,17565,130825
2024-05-11 22:01:31,150884,30476,117914
2024-05-11 22:01:36,150884,32411,115979
2024-05-11 22:01:41,150884,32419,115971
2024-05-11 22:01:46,150884,32420,115971
2024-05-11 22:01:51,150884,32897,115494
2024-05-11 22:01:56,150884,34175,114216
2024-05-11 22:02:01,150884,34331,114060
2024-05-11 22:02:06,150884,38947,109444
2024-05-11 22:02:11,150884,39861,108530
2024-05-11 22:02:16,150884,39944,108447
2024-05-11 22:02:21,150884,39944,108447
2024-05-11 22:02:26,150884,39945,108446
2024-05-11 22:02:31,150884,39990,108401
2024-05-11 22:02:36,150884,39990,108401
2024-05-11 22:02:41,150884,40040,108351
2024-05-11 22:02:46,150884,40031,108360
2024-05-11 22:02:51,150884,40032,108359
2024-05-11 22:02:56,150884,40056,108335
2024-05-11 22:03:01,150884,41275,107116
2024-05-11 22:03:06,150884,42678,105713
2024-05-11 22:03:11,150884,42722,105669
2024-05-11 22:03:16,150884,42722,105669
2024-05-11 22:03:21,150884,42723,105668
2024-05-11 22:03:26,150884,42737,105654
2024-05-11 22:03:31,150884,42737,105654
2024-05-11 22:03:37,150884,42737,105654
2024-05-11 22:03:42,150884,42738,105653
2024-05-11 22:03:47,150884,42738,105653
2024-05-11 22:03:52,150884,42738,105653
2024-05-11 22:03:57,150884,43278,105113
2024-05-11 22:04:02,150884,43345,105046
2024-05-11 22:04:07,150884,43354,105037
2024-05-11 22:04:12,150884,43756,104635
2024-05-11 22:04:17,150884,43781,104610
2024-05-11 22:04:22,150884,43782,104609
2024-05-11 22:04:27,150884,49917,98474
2024-05-11 22:04:32,150884,50789,97602
2024-05-11 22:04:37,150884,51127,97264
2024-05-11 22:04:42,150884,51128,97264
2024-05-11 22:04:47,150884,51129,97264
2024-05-11 22:04:52,150884,51129,97264
2024-05-11 22:04:57,150884,51129,97263
