timestamp,total_memory,used_memory,free_memory
2024-04-02 16:17:08,120734,2207,117028
2024-04-02 16:17:13,120734,6531,112705
2024-04-02 16:17:18,120734,24622,94613
2024-04-02 16:17:23,120734,54817,64417
2024-04-02 16:17:28,120734,82536,36699
2024-04-02 16:17:33,120734,116534,2701
2024-04-02 16:17:42,120734,118438,1457
2024-04-02 16:17:47,120734,118328,1544
2024-04-02 16:17:52,120734,118513,1364
2024-04-02 16:17:57,120734,118350,1515
2024-04-02 16:18:02,120734,118687,1176
2024-04-02 16:18:07,120734,118609,1239
2024-04-02 16:18:12,120734,118767,1079
2024-04-02 16:18:17,120734,118841,995
2024-04-02 16:18:22,120734,118912,920
2024-04-02 16:18:27,120734,118714,1119
2024-04-02 16:18:32,120734,118928,900
2024-04-02 16:18:38,120734,118682,1133
2024-04-02 16:18:47,120734,118827,981
2024-04-02 16:18:52,120734,119013,790
2024-04-02 16:18:57,120734,119025,775
2024-04-02 16:19:02,120734,119032,766
2024-04-02 16:19:10,120734,118827,972
2024-04-02 16:19:15,120734,118975,814
2024-04-02 16:19:21,120734,118929,852
2024-04-02 16:19:26,120734,118895,888
2024-04-02 16:19:31,120734,118960,819
2024-04-02 16:19:36,120734,119036,731
2024-04-02 16:19:41,120734,118864,905
2024-04-02 16:19:46,120734,119010,749
2024-04-02 16:19:52,120734,119035,725
2024-04-02 16:19:57,120734,118989,758
2024-04-02 16:20:02,120734,118974,772
2024-04-02 16:20:07,120734,118820,924
2024-04-02 16:20:12,120734,118882,855
2024-04-02 16:20:17,120734,118759,972
2024-04-02 16:20:22,120734,118759,970
2024-04-02 16:20:31,120734,118797,930
2024-04-02 16:20:37,120734,118827,893
2024-04-02 16:20:42,120734,118914,800
2024-04-02 16:20:47,120734,118967,746
2024-04-02 16:20:52,120734,118936,769
2024-04-02 16:20:57,120734,118961,742
2024-04-02 16:21:02,120734,118722,983
2024-04-02 16:21:07,120734,118964,738
2024-04-02 16:21:13,120734,118973,708
2024-04-02 16:21:18,120734,118976,707
2024-04-02 16:21:23,120734,118777,901
2024-04-02 16:21:29,120734,118964,715
2024-04-02 16:21:34,120734,118960,709
2024-04-02 16:21:40,120734,118908,754
2024-04-02 16:21:46,120734,118810,855
2024-04-02 16:21:51,120734,118892,774
2024-04-02 16:21:56,120734,118618,1046
2024-04-02 16:22:01,120734,118874,785
2024-04-02 16:22:06,120734,118908,748
2024-04-02 16:22:11,120734,118885,765
2024-04-02 16:22:22,120734,118871,774
2024-04-02 16:22:27,120734,118903,741
2024-04-02 16:22:32,120734,118862,776
2024-04-02 16:22:37,120734,118806,822
2024-04-02 16:22:42,120734,118900,723
2024-04-02 16:22:47,120734,118891,729
2024-04-02 16:22:52,120734,118834,775
2024-04-02 16:22:57,120734,118844,763
2024-04-02 16:23:02,120734,118733,878
2024-04-02 16:23:08,120734,118804,807
2024-04-02 16:23:13,120734,118670,935
2024-04-02 16:23:18,120734,118837,761
2024-04-02 16:23:23,120734,118745,854
2024-04-02 16:23:28,120734,118814,782
2024-04-02 16:23:33,120734,118696,897
2024-04-02 16:23:38,120734,118703,880
2024-04-02 16:23:43,120734,118791,787
2024-04-02 16:23:48,120734,118768,811
2024-04-02 16:23:53,120734,118711,867
2024-04-02 16:23:58,120734,118735,841
2024-04-02 16:24:03,120734,118770,796
2024-04-02 16:24:08,120734,118572,990
2024-04-02 16:24:13,120734,118673,891
2024-04-02 16:24:19,120734,118544,1012
2024-04-02 16:24:24,120734,118541,1012
2024-04-02 16:24:29,120734,118412,1135
2024-04-02 16:24:34,120734,118694,846
2024-04-02 16:24:39,120734,118479,1055
2024-04-02 16:24:44,120734,118546,988
2024-04-02 16:24:50,120734,118711,813
2024-04-02 16:24:55,120734,118278,1244
2024-04-02 16:25:01,120734,118391,1129
2024-04-02 16:25:06,120734,118369,1137
2024-04-02 16:25:11,120734,118358,1152
2024-04-02 16:25:16,120734,118369,1129
2024-04-02 16:25:21,120734,118590,909
2024-04-02 16:25:27,120734,118369,1130
2024-04-02 16:25:32,120734,118368,1131
2024-04-02 16:25:37,120734,118365,1130
2024-04-02 16:25:42,120734,118353,1130
2024-04-02 16:25:47,120734,118354,1130
2024-04-02 16:25:52,120734,118345,1137
2024-04-02 16:25:57,120734,118325,1155
2024-04-02 16:26:02,120734,118344,1131
2024-04-02 16:26:07,120734,118336,1134
2024-04-02 16:26:12,120734,118311,1157
2024-04-02 16:26:17,120734,118326,1131
2024-04-02 16:26:22,120734,118319,1141
2024-04-02 16:26:27,120734,118300,1158
2024-04-02 16:26:32,120734,118284,1169
2024-04-02 16:26:37,120734,118266,1185
2024-04-02 16:26:42,120734,118308,1129
2024-04-02 16:26:47,120734,118312,1130
2024-04-02 16:26:52,120734,118304,1133
2024-04-02 16:26:57,120734,118306,1129
2024-04-02 16:27:03,120734,118263,1168
2024-04-02 16:27:08,120734,111707,7718
2024-04-02 16:27:13,120734,90907,28518
