timestamp,total_memory,used_memory,free_memory
2024-05-18 18:07:03,120734,1103,117233
2024-05-18 18:07:08,120734,3249,115088
2024-05-18 18:07:13,120734,36016,82318
2024-05-18 18:07:18,120734,61246,57088
2024-05-18 18:07:23,120734,76794,41540
2024-05-18 18:07:28,120734,76801,41533
2024-05-18 18:07:33,120734,76806,41528
2024-05-18 18:07:38,120734,76809,41525
2024-05-18 18:07:43,120734,79082,39252
2024-05-18 18:07:48,120734,81301,37033
2024-05-18 18:07:54,120734,83839,34494
2024-05-18 18:07:59,120734,83847,34487
2024-05-18 18:08:04,120734,83853,34480
2024-05-18 18:08:09,120734,83833,34501
2024-05-18 18:08:14,120734,86964,31370
2024-05-18 18:08:19,120734,88831,29503
2024-05-18 18:08:24,120734,89977,28357
2024-05-18 18:08:29,120734,90022,28312
2024-05-18 18:08:34,120734,91312,27021
2024-05-18 18:08:39,120734,91240,27094
2024-05-18 18:08:44,120734,91238,27095
2024-05-18 18:08:49,120734,91243,27091
2024-05-18 18:08:54,120734,91248,27086
2024-05-18 18:08:59,120734,91241,27093
2024-05-18 18:09:04,120734,91248,27085
2024-05-18 18:09:09,120734,91247,27086
2024-05-18 18:09:14,120734,91373,26960
2024-05-18 18:09:19,120734,92153,26180
2024-05-18 18:09:24,120734,92959,25375
2024-05-18 18:09:29,120734,93789,24544
2024-05-18 18:09:34,120734,94611,23723
2024-05-18 18:09:39,120734,94609,23724
2024-05-18 18:09:44,120734,94605,23729
2024-05-18 18:09:49,120734,94609,23724
2024-05-18 18:09:54,120734,94607,23726
2024-05-18 18:09:59,120734,94606,23727
2024-05-18 18:10:04,120734,94610,23723
2024-05-18 18:10:09,120734,94614,23719
2024-05-18 18:10:14,120734,94612,23721
2024-05-18 18:10:19,120734,94610,23724
2024-05-18 18:10:24,120734,94615,23718
2024-05-18 18:10:29,120734,94609,23725
2024-05-18 18:10:34,120734,94608,23726
2024-05-18 18:10:39,120734,94599,23734
2024-05-18 18:10:44,120734,94532,23801
2024-05-18 18:10:49,120734,71092,47241
2024-05-18 18:10:54,120734,69106,49227
2024-05-18 18:10:59,120734,24402,93931
